"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1866125148354457793","Mon Dec 09 14:18:00 +0000 2024","9010","hep birlikte sokağa dökülelim mi şebnem ferah konser ver diye","1866125148354457793","","","tr","İstanbul, Türkiye","26","29","241","https://x.com/mosyotaha/status/1866125148354457793","107676720","mosyotaha"
"1865151465351709049","Fri Dec 06 21:48:56 +0000 2024","44","Gülşen'in konser tarzı ️ https://t.co/vMBEp2jTw6","1865151465351709049","https://pbs.twimg.com/ext_tw_video_thumb/1865151379783708673/pu/img/VfY-hEIPMWLS6Uv2.jpg","","tr","reklam@nedenttoldu.social","1","4","6","https://x.com/opspopuler/status/1865151465351709049","1431344043536048140","opspopuler"
"1866361021075759133","Tue Dec 10 05:55:17 +0000 2024","4","MERSİN'DE UÇAN SÜPÜRGE KADIN FİLMLERİ FESTİVALİ DÜZENLENECEK WAN'DA İNSAN HAKLARI HAFTASI ETKİNLİKLERİ BÜNYESİNDE KONSER DÜZENLENDİ KAMERUN'DA 600 YILDIR SÜREN FESTİVAL: NGUON #MedyaHaber #MedyaHaberTv https://t.co/c31VMmx2wj","1866361021075759133","https://pbs.twimg.com/ext_tw_video_thumb/1866359884670722048/pu/img/P3tQUoQH5XlQnPRW.jpg","","tr","","0","0","1","https://x.com/medyahabertv5/status/1866361021075759133","1853023129515196416","medyahabertv5"
"1866185036787306706","Mon Dec 09 18:15:59 +0000 2024","13"," Rock müzik grubu Guns N'Roses 32 yıl aranın ardından Türkiye'de konser verecek. https://t.co/fvlrel439F","1866185036787306706","https://pbs.twimg.com/media/GeYFZWoXwAEXAIb.jpg","","tr","","2","0","4","https://x.com/CapaMagSanat/status/1866185036787306706","624557947","CapaMagSanat"
"1863601382822993971","Mon Dec 02 15:09:28 +0000 2024","7681","AFGANİSTAN İSLAM EMİRLİĞİ️ Eşcinsellik yasaklandı Zina yasak Suçlular cezalandırılır Zorla evlilikler yasaklandı Kulüp veya haram partileri yasaklandı Konser yasaklandı Aile içi şiddet yok Adalet sağlandı Faiz yasaklandı . . https://t.co/snaUbyQCI1","1863601382822993971","https://pbs.twimg.com/media/GdzXlF2WoAAFx-J.jpg","","tr","Türkiye","53","479","999","https://x.com/dailyafganistan/status/1863601382822993971","1837390707754930176","dailyafganistan"
"1866453066633052344","Tue Dec 10 12:01:02 +0000 2024","4","gue msih ga nyangka... ga sia dia gue nabung yaallah akhrny gue bs nnton konser + soundcheck https://t.co/AS4JbybWVH","1866453066633052344","https://pbs.twimg.com/media/Geb5KxIaYAAc86V.jpg","","in","","0","5","0","https://x.com/freakihooman/status/1866453066633052344","1214859925735690242","freakihooman"
"1863548411804557631","Mon Dec 02 11:38:59 +0000 2024","275","FREEBIES STRAY KIDS WORLD TOUR &lt;dominATE Jakarta&gt; Hi STAY!!! Aku mau bagi-bagi freebies nih buat nanti pas konser tempat dan waktunya aku infoin di hari konser yaa Sampai ketemu nanti STAY!! ((RTs/likes are appreciated)) https://t.co/07CZnz4dLU","1863548411804557631","https://pbs.twimg.com/media/GdynZvTbgAAkndv.jpg","","in","jypnations","2","6","183","https://x.com/drunkenhippow/status/1863548411804557631","1706308403813928960","drunkenhippow"
"1866453058391347336","Tue Dec 10 12:01:00 +0000 2024","23","akşam canlı konser vericem hadi bana şarkı önerin","1866453058391347336","","","tr","","0","5","0","https://x.com/_eysantezcan_/status/1866453058391347336","1587499607843606531","_eysantezcan_"
"1863510980006760818","Mon Dec 02 09:10:14 +0000 2024","707","Nct! Harga tiket konser nct 127 the unity vs the momentum sama the momentum lebih murah karna pajaknya turun. Lumayan buat penginapan semalem guys https://t.co/yYnlGt3HEv","1863510980006760818","https://pbs.twimg.com/media/GdyFXCHX0AAgsS9.jpg","","in","Tutor send MF:","76","18","102","https://x.com/nct_menfess/status/1863510980006760818","1275010241017462784","nct_menfess"
"1702821595004236126","Fri Sep 15 23:07:59 +0000 2023","45858","Emir Can İğrek Harbiye konserinde Onur Can Özcan için yazdığı Can Dostum şarkısını seslendirdi. ️ Konser esnasında yapay zeka ile Onur Can Özcan ın sesi kullanılarak düet yapıldı. https://t.co/x4yPdSHeZS","1702821595004236126","https://pbs.twimg.com/ext_tw_video_thumb/1702821277277233152/pu/img/HYtEDX-JdGNvMd_A.jpg","","tr","","759","259","2571","https://x.com/Listenary/status/1702821595004236126","913081683351625728","Listenary"
"1742200516539482519","Tue Jan 02 15:05:46 +0000 2024","118865","YA ALLAH AKHIRNYA SYSTEM DATA AKU BERSIH JADI IPHONE STORAGENYA LOWONG LAGI UDAH SIAP TEMPUR KONSER from this to this: https://t.co/RlaLpbnt62","1742200516539482519","https://pbs.twimg.com/media/GC2KIf2aEAAaR8r.jpg","","in","stay hydrate♡","1284","792","24291","https://x.com/queerisy/status/1742200516539482519","4891527996","queerisy"
"1815771258967187701","Tue Jul 23 15:29:38 +0000 2024","23481","Hari ini @A_LuluJKT48 didampingi oleh @C_OnielJKT48 telah mengikuti kontes @AKB48G_singer yang ke-6. Berkat dukungan kalian semua Lulu berhasil lolos ke putaran 8 besar. Dengan pencapaian ini Lulu juga akan terpilih untuk mengikuti konser spesial finalis lomba AKB48 Group di https://t.co/tQCi16JNgB","1815771258967187701","https://pbs.twimg.com/media/GTLnhclaYAARB-I.jpg","","in","jakarta","130","576","3865","https://x.com/officialJKT48/status/1815771258967187701","351535962","officialJKT48"
"1837469479988789572","Sat Sep 21 12:30:37 +0000 2024","28613","오늘 투어의 마지막 공연 시즈니들 덕분에 행복했어요. 앵콜콘까지 잘 만들어볼게요! 고마워요 Berkat Czennie aku bahagia di konser terakhir untuk tur ini. Aku akan berusaha semaksimal mungkin sampai konser encore nanti! Makasih ya - #DOYOUNG #DOYOUNG #도영 #Dear_Youth https://t.co/ZwnCjUUHqD","1837469479988789572","https://pbs.twimg.com/media/GYAAoUWbgAAgkMW.jpg","","ko","","462","343","11757","https://x.com/NCTsmtown/status/1837469479988789572","4811011050","NCTsmtown"
"1796831568448909423","Sat Jun 01 09:10:04 +0000 2024","14468","-star mbak Gfriend pada nonton konser VIVIZ hari ini nangesss https://t.co/LcgOax780W","1796831568448909423","https://pbs.twimg.com/media/GO-gyZ5bYAAbM9e.jpg","","in","RULES DI LINK","445","333","1794","https://x.com/starfess/status/1796831568448909423","1210342758029807616","starfess"
"1739617946044190962","Tue Dec 26 12:03:33 +0000 2023","49740","Waktu konser nitip hp balik2 ada ini cukup menghibur https://t.co/hCMnSEOCV1","1739617946044190962","https://pbs.twimg.com/ext_tw_video_thumb/1739616599198617600/pu/img/JwxRfHwhQMl-X3CM.jpg","","in","Jakarta, Indonesia ","368","1264","8719","https://x.com/_shanindira/status/1739617946044190962","2399305668","_shanindira"
"1856719161835012559","Wed Nov 13 15:21:59 +0000 2024","25198","Rammstein'ın solisti Till Lindeman 6 Aralık 2025'te İstanbul'da konser verecek. https://t.co/0r8UXlmD6l","1856719161835012559","https://pbs.twimg.com/ext_tw_video_thumb/1856718500179365888/pu/img/_7BbBsr7-sk_rP1N.jpg","","tr","Türkiye","676","441","561","https://x.com/bosunatiklama/status/1856719161835012559","1338186398600482816","bosunatiklama"
"1824750569782689893","Sat Aug 17 10:10:12 +0000 2024","18822","-star karina disuruh konser malah cosplay dewi yunanicantik sekaliii https://t.co/c7BBIHAekJ","1824750569782689893","https://pbs.twimg.com/media/GVLG1PqbcAAU4Pg.jpg","","in","RULES DI LINK","535","395","3129","https://x.com/starfess/status/1824750569782689893","1210342758029807616","starfess"
"1842461440948486653","Sat Oct 05 07:06:53 +0000 2024","13483","İstanbul un göbeğinde konser adı altında Digital Ayin gerçekleştiriliyor. Ve maalesef kimse de siz ne yapıyorsunuz demiyor. Yazıklar olsun .. https://t.co/dXgtzgcRlc","1842461440948486653","https://pbs.twimg.com/amplify_video_thumb/1842461325974245376/img/4IDguOjh1Ln4sxmv.jpg","","tr","Tanınmamış kişi :)","705","2452","2531","https://x.com/by__fth/status/1842461440948486653","1190992023802789888","by__fth"
"1849492790897504424","Thu Oct 24 16:46:57 +0000 2024","9552","Sen otobüs durağında otobüs beklerken İBB 29 Ekim konserinde Hadise ye konser için 4 milyon lira ödenecek. https://t.co/3YGChrqzMD","1849492790897504424","https://pbs.twimg.com/media/Gaq35FSW4AAshkf.jpg","","tr","","102","1087","2106","https://x.com/dava__adami_/status/1849492790897504424","1869376554","dava__adami_"
"1849753084743835753","Fri Oct 25 10:01:16 +0000 2024","24676","Bir çok fotoğrafı var ama beni en çok etkileyen bu fotoğraf. Tek delikli kemerin tokası değiştirilmiş çift delik yapılmış. 80 küsür sene önce tenis maçı izlerken yüzerken sahilde kumda otururken kürek çekerken at binerken konser izlerken zeybek oynarken dans ederken https://t.co/DGv297rudX","1849753084743835753","https://pbs.twimg.com/media/GaukoK9WAAA_iys.jpg","","tr","","137","527","3745","https://x.com/umberto_eco_/status/1849753084743835753","4033257195","umberto_eco_"
"1854604432778072374","Thu Nov 07 19:18:48 +0000 2024","8957","Sondakika Sıkı durun Mansur yavaş'ın üç konsere verdiği para 220 milyon TL 90 konser düzenlemiş toplam 6.6 milyar Sessiz sessiz bayağı işler yapmışsın Mansur https://t.co/lEThtcbNCo","1854604432778072374","https://pbs.twimg.com/ext_tw_video_thumb/1854604411575660549/pu/img/55NCAaT08ZZF_X_C.jpg","","tr","İzmit, Kocaeli","86","475","2784","https://x.com/sabriamcaparodi/status/1854604432778072374","1480177476043214850","sabriamcaparodi"
"1723025422919639394","Fri Nov 10 17:10:47 +0000 2023","8301","BREAKING NEWS!! Konser BMTH ricuh https://t.co/7pdMnqZatj","1723025422919639394","https://pbs.twimg.com/ext_tw_video_thumb/1723025333589614592/pu/img/3BYEyq5NeeB4Cpz-.jpg","","en","DKI Jakarta, Indonesia","2626","732","2341","https://x.com/mazzini_gsp/status/1723025422919639394","1226038913707282433","mazzini_gsp"
"1842303858011463868","Fri Oct 04 20:40:42 +0000 2024","16173","1 hafta önce İstanbul un göbeğinde 30 bin kişinin katılımıyla konser adı altında şeytanı ayin düzenlendi. Bugün ise 2 kız başları kesilerek öldürüldü. Katil evinin duvarlarına şeytani figürler çizmiş. Daha kaç kurban verilecek bu karanlık düzene? https://t.co/HlhRBZiSI1","1842303858011463868","https://pbs.twimg.com/amplify_video_thumb/1842303731917885440/img/i4h-FHq9GNNcsw2p.jpg","","tr","España🇪🇸","542","1730","2729","https://x.com/tugberk37/status/1842303858011463868","1637713223276273664","tugberk37"
"1842315590892921311","Fri Oct 04 21:27:20 +0000 2024","10119","Bunları izletirin millete konser diye sonra ağzınızı yarım metre açıp teknofest'e laf söyleyin Sonra nemi oluyor İstanbul'da İki Genç Kızı Vahşice Katleden Semih Çelik Satanist çıkıyor https://t.co/z643YonyCF","1842315590892921311","https://pbs.twimg.com/ext_tw_video_thumb/1842315534404091904/pu/img/LfYpUbhK_TGjPRDm.jpg","","tr","İzmit, Kocaeli","113","659","2288","https://x.com/sabriamcaparodi/status/1842315590892921311","1480177476043214850","sabriamcaparodi"
"1807000820174729551","Sat Jun 29 10:39:02 +0000 2024","25145","star suho &amp; irene di konser aespa guys https://t.co/OfUI0j91sQ","1807000820174729551","https://pbs.twimg.com/media/GROvgDvaEAAeD-Y.jpg","","in","RULES DI LINK","1004","981","2416","https://x.com/starfess/status/1807000820174729551","1210342758029807616","starfess"
"1853887775780618360","Tue Nov 05 19:51:03 +0000 2024","14766","Mansur Yavaş ın ödediği konser ücretleri: Mor ve Ötesi Konseri- 71 milyon 520 bin TL Ebru Gündeş Konseri- 69 milyon TL Tan Taşçı Konseri- 10 milyon 300 bin TL Deprem hazırlığında Kentsel dönüşüm için paramız yok. diyen CHP li başkanlar parayı konserler için buldu https://t.co/qYiCHLUFtx","1853887775780618360","https://pbs.twimg.com/amplify_video_thumb/1853887699179978753/img/ttvkZ-dFUDEksuWF.jpg","","tr","Türkiye","308","1600","3400","https://x.com/sdarslnn/status/1853887775780618360","137801004","sdarslnn"
"1851351642039554272","Tue Oct 29 19:53:22 +0000 2024","9966","Bizim belediyeler neden bu sanatçılara bu paraları ödüyor ? Sadece bana mı saçma geliyor ? Bu paralarla kaç öğrenciye burs verilir. Sanatçılarda bilet satıp konser versin. Belediyeler finanse etmek zorunda mı? Para almadan milli bayramlarda sahne alacak sanatçılar sanatçıdır. https://t.co/XkUy7eZIEe","1851351642039554272","https://pbs.twimg.com/amplify_video_thumb/1851351083307646976/img/sw_BzJgaOcxn6KW_.jpg","","tr","","120","821","1155","https://x.com/Pamuk_Miya/status/1851351642039554272","1270467905591926794","Pamuk_Miya"
"1756136833128481041","Sat Feb 10 02:03:43 +0000 2024","73447","Kampanye 01 d JIS ngalah2in Konser politik! https://t.co/WFagBBp7xj","1756136833128481041","https://pbs.twimg.com/media/GF8NJAQbEAA-j_s.jpg","","in","RULES","1639","787","9599","https://x.com/UGM_FESS/status/1756136833128481041","1277749122296983552","UGM_FESS"
"1847298900836704533","Fri Oct 18 15:29:13 +0000 2024","25442","Şevval Sam'a 2 saat için 5.300.000 TL'ye konser verdirecek olan Konak Belediyesi'nin geçtiğimiz aylarda işçi maaşlarını ödeyemediği ve Belediye Başkanı Nilüfer Çınarlı Mutlu nun Borç içinde bir belediyeyiz. açıklamasında bulunduğu ortaya çıktı. https://t.co/n1SroAiF7E","1847298900836704533","https://pbs.twimg.com/media/GaLsjtVW0AAjp75.jpg","","tr","Türkiye 🇹🇷","258","676","3596","https://x.com/GaGa_Haber/status/1847298900836704533","1343602453149790208","GaGa_Haber"
"1786696566742622400","Sat May 04 09:57:11 +0000 2024","17094","-star konser bambam hari ini di Rajamangala gila bgt extended stagenya https://t.co/w7S1qGYQ1l","1786696566742622400","https://pbs.twimg.com/ext_tw_video_thumb/1786689837380370432/pu/img/YuMHz0lVE--aGxc1.jpg","","in","RULES DI LINK","1935","754","1851","https://x.com/starfess/status/1786696566742622400","1210342758029807616","starfess"
"1730268922530898173","Thu Nov 30 16:53:52 +0000 2023","48425","KENAPA YA KONSER KPOP SEKARANG GABISA PAKAI STAGE SEBAGUS EXOLUXION INI???? sumpah . ini tuh bener bener stage terbagus kaya SEMUA ADIL https://t.co/xP9I0qcTE6","1730268922530898173","https://pbs.twimg.com/media/GAMmaTIaIAILK9_.jpg","","in","stay hydrate♡","2854","475","7626","https://x.com/queerisy/status/1730268922530898173","4891527996","queerisy"
"1827995482981027981","Mon Aug 26 09:04:20 +0000 2024","5944","seru banget ya punya pasangan yang bisa jadi partner nonton konser cr harmoniousexpoofarts https://t.co/BJIXzDZ9AC","1827995482981027981","https://pbs.twimg.com/ext_tw_video_thumb/1827995445496250368/pu/img/V8hEg7z0D7gmVOmE.jpg","","in","+62","583","460","701","https://x.com/tyrectt/status/1827995482981027981","1255417258807099393","tyrectt"
"1821310671952261241","Wed Aug 07 22:21:17 +0000 2024","25258","Paris te günlük 300 bin Avro ya Palais Galliera isimli sarayı kirala adını da İstanbul Hause yap açılıştan sonra after party düzenle Karsu'ya konser parası öde misafirlere beyaz şarap ve rakı ikram et... İstanbullu da elinde simit otobüs metro beklesin! https://t.co/43LGcf6dgR","1821310671952261241","https://pbs.twimg.com/ext_tw_video_thumb/1821310642885705728/pu/img/N-B_EPJCbpKQ068z.jpg","","tr","İstanbul, Türkiye","598","2853","7035","https://x.com/ne_kadarolduTR/status/1821310671952261241","1242096525670572037","ne_kadarolduTR"
"1857105571473719624","Thu Nov 14 16:57:26 +0000 2024","20352","L-Gante: (Fenerbahçe formasıyla) Türkiye'de konser vereceğim. https://t.co/Fpa8y4Buoy","1857105571473719624","https://pbs.twimg.com/ext_tw_video_thumb/1857104131397181440/pu/img/S1kG3gaqM7MoHcqH.jpg","","tr","İstanbul, Türkiye","1128","1237","848","https://x.com/bpthaber/status/1857105571473719624","2955315479","bpthaber"
"1703062635447824693","Sat Sep 16 15:05:48 +0000 2023","10011"," kdm LEE JEHOON DATENG SUPPORT JISOO KE KONSER BLACKPINK OMGG AKHIRNYA JISOO KETEMU ACTOR FAVNYA smg next bisa ngedrama bareng https://t.co/8IydwsXLY3","1703062635447824693","https://pbs.twimg.com/media/F6J-cM6a4AA7jtY.jpg","","in","Rules 👇","252","224","1132","https://x.com/kdrama_menfess/status/1703062635447824693","1012588105591713793","kdrama_menfess"
"1804882311072362582","Sun Jun 23 14:20:50 +0000 2024","4930","Konser TNG Lenfest 2024 Berakhir Ricuh Kecewa penampilan dari Feel Koplo Guyon Waton dan Ndx Axa dibatalkan Penonton Hancurkan Panggung &amp; Bakar Sound System padahal sudah beli tiket Rp135rb (23/6/2024) Lap.Pasar Kemis Kab. Tangerang Banten https://t.co/uwEXLRqR83","1804882311072362582","https://pbs.twimg.com/ext_tw_video_thumb/1804881780555821056/pu/img/VJ0_V_7VVHQhSD0u.jpg","","in","Malang - Jakarta - Medan - PP","433","700","1027","https://x.com/Heraloebss/status/1804882311072362582","1251824880967774208","Heraloebss"
"1859374599030571192","Wed Nov 20 23:13:44 +0000 2024","15817","LIST KONSER DI INDO FEBRUARI 2025 maroon 5 : 1 kyuhyun suju : 8 the corrs : 8 seventeen : 8-9 wave to erath : 13 hoobastank : 14 the script : 14 green day : 15 niki : 14-16 NCT 127 : 15-16 linkin park : 16 alesana : 21 keshi : 23 yoasobi : 26-27 (ig/folkative)","1859374599030571192","","","in","home alone","3526","1283","2534","https://x.com/yunuskedua/status/1859374599030571192","1754780163752198144","yunuskedua"
"1850224051970535863","Sat Oct 26 17:12:44 +0000 2024","11251","İzmir Büyükşehir Belediye Başkanı Cemil Tugay körfezi devlet temizlesn demiş! 29 Ekim de konser vermesi için 5 milyon 300 bin lira verdiğiniz Şevval Sam temizlesin! Yıllardır konserleri için milyonlar verdiğiniz Tarkan temizlesin Hem Cumhuriyet kutlamasında neden para alırlar? https://t.co/PTJsirsXmI","1850224051970535863","https://pbs.twimg.com/amplify_video_thumb/1850223671119601664/img/L3gQxjoAh0AgCvP0.jpg","","tr","Türkiye","109","564","2613","https://x.com/sdarslnn/status/1850224051970535863","137801004","sdarslnn"
"1735879081462497641","Sat Dec 16 04:26:38 +0000 2023","25384"," kalo ke konser kpop tuh malah agak insecure soalnya outfit dsb bau duit gasii https://t.co/SJKOtEubFI","1735879081462497641","https://pbs.twimg.com/media/GBcU0woaoAAeNIB.jpg","","in","Indonesia","797","535","1360","https://x.com/tanyakanrl/status/1735879081462497641","1331650559518990336","tanyakanrl"
"1855902509904343122","Mon Nov 11 09:16:54 +0000 2024","5938","Organizer konser mestinya pakai jasa security swasta semacam Crowd Control untuk konser 𝗯𝘂𝗸𝗮𝗻 institusi mereka ini. Bukan. 10/11/24 Highbloom Hours - Semarang. Delpi (@bodongkekar) yang mengalami peristiwa tidak menyenangkan. [ friscadd] https://t.co/3c0UfTOjlO","1855902509904343122","https://pbs.twimg.com/ext_tw_video_thumb/1855902449917370368/pu/img/toQz4pmdbGR3KSuD.jpg","","in","Yogyakarta, Indonesia","667","523","1609","https://x.com/prodvokatif/status/1855902509904343122","825048707372429312","prodvokatif"
"1857106409537564938","Thu Nov 14 17:00:46 +0000 2024","10043","Fenerbahçe formasıyla yayına çıkan L-Gante: Yakın zamanda Türkiye de konser vereceğim. https://t.co/cmnzw0A0mc","1857106409537564938","https://pbs.twimg.com/ext_tw_video_thumb/1857104131397181440/pu/img/S1kG3gaqM7MoHcqH.jpg","","tr","","327","370","461","https://x.com/TekYolFener/status/1857106409537564938","1915484676","TekYolFener"
"1861269123004801033","Tue Nov 26 04:41:54 +0000 2024","5110","Kucing aja nonton konser masa lu rebahan doang si sc tt : kd5826 https://t.co/3KBXI7lWfz","1861269123004801033","https://pbs.twimg.com/amplify_video_thumb/1861269045762555904/img/iZas2qW7fiRBedR6.jpg","","in","Democratic People's Republic o","58","237","668","https://x.com/tenwayvx/status/1861269123004801033","1069905041870340096","tenwayvx"
"1784477441702113305","Sun Apr 28 06:59:10 +0000 2024","25915","Senangg bisa ikut serta di graduation concertnya ci shani terimakasih dukunganya untuk konser kemarin senang bisa bertemu kalian langsung https://t.co/lSxWdpWBUh","1784477441702113305","https://pbs.twimg.com/media/GMO8rXebsAAAJf1.jpg","","in","","116","470","2836","https://x.com/Delynn_JKT48/status/1784477441702113305","1725125435045163008","Delynn_JKT48"
"1854759243569574071","Fri Nov 08 05:33:58 +0000 2024","4344","Mansur Yavaş bir açıklama yapamıyor. Sanatçılar susuyor biz şu kadar aldım diyemiyor. Sadece Mor ve ötesi o kadar para almadık diyor ama ne aldığını o da söyleyemiyor. Ankara İstanbul da vatandaş hizmetsizlikten kırılıyor konser adı altında bu; 60-70-80 milyon liralar https://t.co/i3gbd33pBa","1854759243569574071","https://pbs.twimg.com/amplify_video_thumb/1854759106579415040/img/7xPWoi-CrjbtVU_x.jpg","","tr","","19","443","1050","https://x.com/sevdaturkusev/status/1854759243569574071","156761609","sevdaturkusev"
"1784455406972256497","Sun Apr 28 05:31:37 +0000 2024","21746","terimakasihhh untuk konser kemarinnn!!! senang bisa ada di konser ci shani dan bertemu kalian semuaaa️ https://t.co/tIZVy53oOX","1784455406972256497","https://pbs.twimg.com/media/GMOokNxb0AACmMa.jpg","","in","","48","621","2822","https://x.com/CErine_JKT48/status/1784455406972256497","1725178982428274688","CErine_JKT48"
"1846977191181185246","Thu Oct 17 18:10:52 +0000 2024","5318","Konak Belediyesi 29 Ekim Cumhuriyet Bayramı kapsamında Şevval Sam'a 2 saatlik konser için 5.300.000 TL ödeyecek. https://t.co/WylzJrxzrR","1846977191181185246","https://pbs.twimg.com/media/GaHH9NCXgAE7NEe.jpg","","tr","Türkiye 🇹🇷","1224","1287","795","https://x.com/GaGa_Haber/status/1846977191181185246","1343602453149790208","GaGa_Haber"
"1792168494475432097","Sun May 19 12:20:40 +0000 2024","20174","Mark: gue beneran mau fotoin tuh kan di tempat konser ada semacam kek pohon gitu tapi anehnya mirip daun bawang beneran gue bilang in ke jaemin daun bawang (yang dulu hampir cl jn mk beli) tuh sebesar ini makany gak jadi do beli 대파츠 진짜 웃겨ㅋㅋㅋ https://t.co/s7UnGaLHgx","1792168494475432097","https://pbs.twimg.com/ext_tw_video_thumb/1792164818096734209/pu/img/2K5DyBtfNse_vLC6.jpg","","in","slow dm, sometimes ia","1345","333","4376","https://x.com/fullshan_/status/1792168494475432097","1079379751523868673","fullshan_"
"1670039245912969217","Sat Jun 17 12:02:38 +0000 2023","25601","nct! GUYSS MARK RENJUN KE KONSER BRUNO(cr. piqoedh1037) https://t.co/KV1MDtqwbN","1670039245912969217","https://pbs.twimg.com/media/Fy0r13lakAA2BB4.jpg","","in","Tutor send MF:","1028","806","2978","https://x.com/nct_menfess/status/1670039245912969217","1275010241017462784","nct_menfess"
"1728658069855604935","Sun Nov 26 06:12:55 +0000 2023","9718","nct! TAEIL DATENG KE KONSER ILICHIL https://t.co/ufII5xDtop","1728658069855604935","","","de","Tutor send MF:","836","536","1772","https://x.com/nct_menfess/status/1728658069855604935","1275010241017462784","nct_menfess"
