conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,8546E+18;Thu Nov 07 19:18:48 +0000 2024;8957;Sondakika Sıkı durun Mansur yavaş'ın üç konsere verdiği para 220 milyon TL 90 konser düzenlemiş toplam 6.6 milyar Sessiz sessiz bayağı işler yapmışsın Mansur https://t.co/lEThtcbNCo;1,8546E+18;https://pbs.twimg.com/ext_tw_video_thumb/1854604411575660549/pu/img/55NCAaT08ZZF_X_C.jpg;;tr;İzmit, Kocaeli;86;475;2784;https://x.com/sabriamcaparodi/status/1854604432778072374;1,48018E+18;sabriamcaparodi
1,84698E+18;Thu Oct 17 18:10:52 +0000 2024;5318;Konak Belediyesi 29 Ekim Cumhuriyet Bayramı kapsamında Şevval Sam'a 2 saatlik konser için 5.300.000 TL ödeyecek. https://t.co/WylzJrxzrR;1,84698E+18;https://pbs.twimg.com/media/GaHH9NCXgAE7NEe.jpg;;tr;Türkiye 🇹🇷;1224;1287;795;https://x.com/GaGa_Haber/status/1846977191181185246;1,3436E+18;GaGa_Haber
1,72303E+18;Fri Nov 10 17:10:47 +0000 2023;8301;BREAKING NEWS!! Konser BMTH ricuh https://t.co/7pdMnqZatj;1,72303E+18;https://pbs.twimg.com/ext_tw_video_thumb/1723025333589614592/pu/img/3BYEyq5NeeB4Cpz-.jpg;;en;DKI Jakarta, Indonesia;2626;732;2341;https://x.com/mazzini_gsp/status/1723025422919639394;1,22604E+18;mazzini_gsp
1,86645E+18;Tue Dec 10 12:01:00 +0000 2024;10;akşam canlı konser vericem hadi bana şarkı önerin;1,86645E+18;;;tr;;0;4;0;https://x.com/_eysantezcan_/status/1866453058391347336;1,5875E+18;_eysantezcan_
1,86636E+18;Tue Dec 10 05:35:17 +0000 2024;692;Hi teman teman carats aku @cheollie_cherry (Mesa) mau bagi2 freebies set di konser &gt;;;;;;;;;;;
1,86645E+18;Tue Dec 10 12:04:30 +0000 2024;3;Halo braw! Sudah H-5 nih buat kalian wota woti daerah malang yang pengen nobar konser anniv dan pengumuman SSK JKT48 yuk langsung amanin tiketnya karena presale masih dibuka bakal ada fun games berhadiah dan penampilan guest star juga di event nanti. See you rek https://t.co/nP345CmByd;1,86645E+18;https://pbs.twimg.com/media/Geb59rRXAAAU8cM.jpg;;in;;0;0;0;https://x.com/mfs_ub/status/1866453937244528948;3281640667;mfs_ub
1,86645E+18;Tue Dec 10 12:07:41 +0000 2024;4;Siapa yang abis konser nanti langsung mau berbagi keseruan sama Anindya? Video call sama @AR_AnindyaJKT48 adalah jawabannya! Pre-Order OFC dibuka tanggal 11 Des 24 pukul 21.00 WIB &amp;;;;;;;;;;;
1,86338E+18;Mon Dec 02 00:27:22 +0000 2024;109;Emir Can İğrek akustik konser versin ! https://t.co/Kl46IYybU3;1,86338E+18;https://pbs.twimg.com/ext_tw_video_thumb/1800127007139024896/pu/img/lmvvYVsx7-mMseZN.jpg;;tr;;1;1;1;https://x.com/senegeegemisin/status/1863379396565819848;1,07091E+18;senegeegemisin
1,86636E+18;Tue Dec 10 05:55:17 +0000 2024;4;MERSİN'DE UÇAN SÜPÜRGE KADIN FİLMLERİ FESTİVALİ DÜZENLENECEK WAN'DA İNSAN HAKLARI HAFTASI ETKİNLİKLERİ BÜNYESİNDE KONSER DÜZENLENDİ KAMERUN'DA 600 YILDIR SÜREN FESTİVAL: NGUON #MedyaHaber #MedyaHaberTv https://t.co/c31VMmx2wj;1,86636E+18;https://pbs.twimg.com/ext_tw_video_thumb/1866359884670722048/pu/img/P3tQUoQH5XlQnPRW.jpg;;tr;;0;0;1;https://x.com/medyahabertv5/status/1866361021075759133;1,85302E+18;medyahabertv5
1,8655E+18;Sat Dec 07 20:57:22 +0000 2024;1099;Benim kafayı toplayacak konser https://t.co/9H1MvYTx5q;1,8655E+18;https://pbs.twimg.com/ext_tw_video_thumb/1814679904748765184/pu/img/dHG-XUXq89FEcBHK.jpg;;tr;;11;9;136;https://x.com/mentalolarakk/status/1865500873108922778;1,46887E+18;mentalolarakk
1,86514E+18;Fri Dec 06 21:20:55 +0000 2024;160;İstanbul Kongre Merkezi nde konser veren Gülşen'in sahne tarzı sosyal medyada gündem oldu. https://t.co/Z65l0cBGHN;1,86514E+18;https://pbs.twimg.com/ext_tw_video_thumb/1865138515899478017/pu/img/zMJxlK86iDGHbg4C.jpg;;tr;;11;95;8;https://x.com/tntmedya/status/1865144412747038722;1,032E+18;tntmedya
1,86427E+18;Wed Dec 04 11:23:39 +0000 2024;2906;-jn ini gambaran jeno manggung pas konser solo *manifesting* https://t.co/H7YCvJcICn;1,86427E+18;https://pbs.twimg.com/amplify_video_thumb/1786357324036317184/img/EhhwIqIROjXkXDLf.jpg;;in;s.id/JenoFess ;27;7;598;https://x.com/JenoFess/status/1864269330458005781;1,26555E+18;JenoFess
1,86515E+18;Fri Dec 06 21:48:56 +0000 2024;44;Gülşen'in konser tarzı ️ https://t.co/vMBEp2jTw6;1,86515E+18;https://pbs.twimg.com/ext_tw_video_thumb/1865151379783708673/pu/img/VfY-hEIPMWLS6Uv2.jpg;;tr;reklam@nedenttoldu.social;1;4;6;https://x.com/opspopuler/status/1865151465351709049;1,43134E+18;opspopuler
1,86534E+18;Sat Dec 07 09:58:24 +0000 2024;6224;Kaybedecek bir dakikamız yok diyen Halep Belediyesi özgürlüğün üstünden bir hafta geçmeden şehri imar etmeye başlamış. Bir konser düzenlese daha iyi olmaz mıydı? Hem halka da moral olurdu. https://t.co/Nq4mgXACOL;1,86534E+18;https://pbs.twimg.com/ext_tw_video_thumb/1865295849951019008/pu/img/d1qKdTXsCdyK-JV3.jpg;;tr;İstanbul, Türkiye;27;114;1125;https://x.com/ne_kadarolduTR/status/1865335038377689436;1,2421E+18;ne_kadarolduTR
1,8636E+18;Mon Dec 02 15:09:28 +0000 2024;7681;AFGANİSTAN İSLAM EMİRLİĞİ️ Eşcinsellik yasaklandı Zina yasak Suçlular cezalandırılır Zorla evlilikler yasaklandı Kulüp veya haram partileri yasaklandı Konser yasaklandı Aile içi şiddet yok Adalet sağlandı Faiz yasaklandı . . https://t.co/snaUbyQCI1;1,8636E+18;https://pbs.twimg.com/media/GdzXlF2WoAAFx-J.jpg;;tr;Türkiye;53;479;999;https://x.com/dailyafganistan/status/1863601382822993971;1,83739E+18;dailyafganistan
1,86351E+18;Mon Dec 02 09:10:14 +0000 2024;707;Nct! Harga tiket konser nct 127 the unity vs the momentum sama the momentum lebih murah karna pajaknya turun. Lumayan buat penginapan semalem guys https://t.co/yYnlGt3HEv;1,86351E+18;https://pbs.twimg.com/media/GdyFXCHX0AAgsS9.jpg;;in;Tutor send MF:;76;18;102;https://x.com/nct_menfess/status/1863510980006760818;1,27501E+18;nct_menfess
1,86359E+18;Mon Dec 02 14:10:25 +0000 2024;185;Şöyle konser verenimiz olmadı https://t.co/tAAoLQe9iH;1,86359E+18;https://pbs.twimg.com/ext_tw_video_thumb/1863586433472040960/pu/img/9xZ_r_tVrC-rzVu6.jpg;;tr;Kenan;1;1;7;https://x.com/ghostcakir/status/1863586520910741871;1,39926E+18;ghostcakir
1,86427E+18;Wed Dec 04 11:26:50 +0000 2024;59;Hallo KAEROT-deul my 1st time #svtmania mendekati MnG &amp;;;;;;;;;;;
1,86355E+18;Mon Dec 02 11:38:59 +0000 2024;275;FREEBIES STRAY KIDS WORLD TOUR &lt;;;;;;;;;;;
1,86446E+18;Wed Dec 04 23:55:29 +0000 2024;1309;WISHLIST DATE KM APA? - movie date - aquarium date - grocery date - pantai date - zoo date - konser date - isi sendiri;1,86446E+18;;;ro;Yogyakarta, Indonesia;387;838;110;https://x.com/gayung_aer/status/1864458537109426622;1,48875E+18;gayung_aer
1,8661E+18;Mon Dec 09 12:51:30 +0000 2024;43;Kumpulan tips aman dan nyaman nonton konser di Jakarta - From All Fandom to All Fandom https://t.co/mkAQF6PMW1;1,8661E+18;https://pbs.twimg.com/tweet_video_thumb/GeW7ILtakAA4tF6.jpg;;in;;3;2;28;https://x.com/WarungMasBumi/status/1866103378146943397;1,7272E+18;WarungMasBumi
1,86324E+18;Sun Dec 01 15:30:18 +0000 2024;1754;-star WOY! BANGUN GA LU SEMUA? GFRIEND REUNI!!! WOY!!! RILIS SPECIAL ALBUM SAMA KONSER!!! GFRIEND https://t.co/zQ5tEimKQL;1,86324E+18;https://pbs.twimg.com/media/GduSwjKXgAAJM7W.jpg;;in;RULES DI LINK;22;54;385;https://x.com/starfess/status/1863244237912911990;1,21034E+18;starfess
1,8643E+18;Wed Dec 04 13:06:33 +0000 2024;461;Spotify Wrapped HEDİYESİ!!! Wrapped sanatçı listenizinde Motive varsa sizi ilk arena konserine götürelim️ Bu tweet'in altına görselleri bekliyorum 10 kişi seçeceğiz (Konser yaklaşınca ayrı çekiliş de yapacağız.) https://t.co/o8FDxviaKb;1,8643E+18;https://pbs.twimg.com/tweet_video_thumb/Gd9On1bXgAAbtkf.jpg;;tr;Turkey;18;829;3;https://x.com/merkezihiphop/status/1864295224924655668;1,0403E+18;merkezihiphop
1,86613E+18;Mon Dec 09 14:18:00 +0000 2024;8845;hep birlikte sokağa dökülelim mi şebnem ferah konser ver diye;1,86613E+18;;;tr;İstanbul, Türkiye;24;28;235;https://x.com/mosyotaha/status/1866125148354457793;107676720;mosyotaha
1,86619E+18;Mon Dec 09 18:15:59 +0000 2024;13; Rock müzik grubu Guns N'Roses 32 yıl aranın ardından Türkiye'de konser verecek. https://t.co/fvlrel439F;1,86619E+18;https://pbs.twimg.com/media/GeYFZWoXwAEXAIb.jpg;;tr;;2;0;4;https://x.com/CapaMagSanat/status/1866185036787306706;624557947;CapaMagSanat
1,86393E+18;Tue Dec 03 13:05:28 +0000 2024;12;Halo braw! Sebentar lagi bakal ada konser anniversary JKT48 ke-13 dan pengumuman SSK. Buat kalian yang belum berkesempatan menonton langsung tenang aja karena UB48 mengadakan nobar dengan fun games berhadiah dan penampilan guest star Jadi yuk segera amankan tiketnya https://t.co/H7YsPLdkAg;1,86393E+18;https://pbs.twimg.com/media/Gd4EyaoWsAALG-f.jpg;;in;;2;1;7;https://x.com/mfs_ub/status/1863932563779129431;3281640667;mfs_ub
1,86615E+18;Mon Dec 09 16:02:22 +0000 2024;16;Ges aku mau buat thread untuk STAY dan CARAT Mohon berhati-hati dengan instagram cincaaaahjastip atau jastipcincaaaah. Pelaku scam tiket konser kpop;1,86615E+18;;;in;Unknown;1;2;20;https://x.com/atikaumyn/status/1866151410523676730;222448517;atikaumyn
1,86465E+18;Thu Dec 05 12:33:43 +0000 2024;13;SCAMMER @txtsyame ‼️ +62 895-3230-08848 (Ini no. Dana + wa) Hati² guys yg lagi wts wtb ticket Chanyeol city scape Jakarta section L/O abis dp langsung ga dibales &amp;;;;;;;;;;;
1,86372E+18;Mon Dec 02 23:03:20 +0000 2024;969;andai saja di dunia ini gk ada cafe cafe estetik konser outfit lucu lucu dan kewajiban bayar kos bayar listirk bayar wifi bayar air mungkin kita udah punya tabungan smpe tiga digit;1,86372E+18;;;in;home alone;19;247;259;https://x.com/yunuskedua/status/1863720634515402827;1,75478E+18;yunuskedua
1,86646E+18;Tue Dec 10 12:09:26 +0000 2024;4;Coba spill dong yang ngadain nobar konser anniv dan pengumuman ssk di daerah kalian masing;1,86646E+18;;;in;CARA KIRIM MENFESS;0;1;0;https://x.com/vvotanet/status/1866455179379286021;1,39425E+18;vvotanet
1,86606E+18;Mon Dec 09 10:13:59 +0000 2024;313;Guns N' Roses Türkiye ye geliyor. Konser 2 Haziran'da İstanbul Tüpraş Stadyumu'nda gerçekleşecek. @gunsnroses https://t.co/fF05lA13i1;1,86606E+18;https://pbs.twimg.com/media/GeWXE99WkAAZYui.jpg;;tr;;28;13;8;https://x.com/longlivemetall/status/1866063739121746110;1,225E+18;longlivemetall
1,86618E+18;Mon Dec 09 18:14:19 +0000 2024;4714;Rock müzik grubu Guns N'Roses 32 yıl aranın ardından Türkiye'de konser verecek. https://t.co/a0KFy5JMhr;1,86618E+18;https://pbs.twimg.com/media/GeYD1YmX0AAq3nk.jpg;;tr;Türkiye;171;126;91;https://x.com/bosunatiklama/status/1866184616563851694;1,33819E+18;bosunatiklama
1,86644E+18;Tue Dec 10 10:57:18 +0000 2024;3;Beneran spektakuler wak padahal belum tanggal konser https://t.co/SQ6ibRXkVG;1,86644E+18;https://pbs.twimg.com/media/GebqlbSbIAERFW2.jpg;;in;;0;2;0;https://x.com/PandaMup_/status/1866437027056779664;2392156040;PandaMup_
1,86607E+18;Mon Dec 09 10:49:31 +0000 2024;2458;Dünyanın en ünlü rock gruplarından Guns N' Roses 2 Haziran 2025'te Tüpraş Stadyumu'nda konser verecek. https://t.co/qBzDwVfu59;1,86607E+18;https://pbs.twimg.com/media/GeWfNa7WYAEfzad.jpg;;tr;;89;49;62;https://x.com/HaberKartali/status/1866072679050318130;2877170644;HaberKartali
1,86512E+18;Fri Dec 06 20:01:09 +0000 2024;51; İstanbul Kongre Merkezi nde konser veren #Gülşen tarzıyla yine dikkat çekti. https://t.co/4KIb3b2G5N;1,86512E+18;https://pbs.twimg.com/ext_tw_video_thumb/1865124219677216768/pu/img/MSaBlVJu8aK01ps2.jpg;;tr;İstanbul, Türkiye;1;9;1;https://x.com/CapaMagMagazine/status/1865124341156855987;3061848592;CapaMagMagazine
1,86637E+18;Tue Dec 10 06:17:07 +0000 2024;5;[OPEN SHARING - SMTOWN LIVE 2025 IN SEOUL] Weverse Live Only 340K/Day 2 Day Pass 605K Bookslot 100K pelunasan max H-1 Concert LEGAL Grup BeyondLive by Req WA/DM for order&amp;;;;;;;;;;;
1,86616E+18;Mon Dec 09 16:41:53 +0000 2024;57;Ahhh ulan Rıza Ben size demedim mi ? Bu Türkiye cumhuriyeti ile oyun olmaz. CHP konser verirken Mazlum Kobani nin 47 000 oevladı kaybolmuş . Bence o 47000 bin özgür leşmiştir çoktan https://t.co/HPaBg6BAlr;1,86616E+18;https://pbs.twimg.com/media/GeXv269XoAEWsjv.jpg;;tr;İstanbul, Türkiye;1;11;12;https://x.com/mete0853/status/1866161353997578652;545413810;mete0853
1,86645E+18;Tue Dec 10 11:38:40 +0000 2024;13;Yedi gündür durmaksızın konser yol ve türlü hal Bu akşam Van dayım! Yine gel Biletler https://t.co/QcsqDE6uc9 https://t.co/uJWiVpltO8;1,86645E+18;https://pbs.twimg.com/ext_tw_video_thumb/1866447410592899072/pu/img/6JizP-NEg7aFBS92.jpg;;tr;İstanbul, Türkiye;0;0;0;https://x.com/ADogangonultas/status/1866447436991885756;7,39793E+17;ADogangonultas
1,86534E+18;Sat Dec 07 10:30:00 +0000 2024;14; Gülşen İstanbul'da konser verdi sahne kıyafeti gündem oldu Video Haber https://t.co/wGP1ka5Se3 https://t.co/NG7Fg1rqyU;1,86534E+18;https://pbs.twimg.com/ext_tw_video_thumb/1865322142117588992/pu/img/AAAC38ugDOoVnVAw.jpg;;tr;Türkiye;0;19;0;https://x.com/t24comtr/status/1865342993391304896;80549263;t24comtr
1,86448E+18;Thu Dec 05 01:05:14 +0000 2024;128;nct! mau tanya pov cat 5 dan tipe hp nya boleh gak ya? soalnya sender blm pernah konser di indo arena :( https://t.co/QfoLd8GV3E;1,86448E+18;https://pbs.twimg.com/media/Gd_zHxzXEAAXLQn.jpg;;in;Tutor send MF:;0;5;2;https://x.com/nct_menfess/status/1864476088874787063;1,27501E+18;nct_menfess
1,86352E+18;Mon Dec 02 09:50:43 +0000 2024;661;nct! Mau tanya dong boleh liat view cat 5 gak buat yg pernah konser di Indonesia arena? Sender baru pertama kali mau nonton konser dan budget nya ada di cat 5 https://t.co/19wtuATH6r;1,86352E+18;https://pbs.twimg.com/media/GdyOoHmXYAAdzMN.jpg;;in;Tutor send MF:;21;32;31;https://x.com/nct_menfess/status/1863521169086816766;1,27501E+18;nct_menfess
1,86414E+18;Wed Dec 04 02:59:09 +0000 2024;571; Teman-teman ada yang haus gak? Saya ga kenal siapa mba damara ini. Tapi hatinya mulia sekali memperlakukan pedagang es teh saat konser beberapa waktu lalu Dengan hati yang tulus dia memberikan waktu dan panggung ke pedagang es teh agar dagangannya ludes dulu baru https://t.co/tKIt8NAKda;1,86414E+18;https://pbs.twimg.com/ext_tw_video_thumb/1864142210230607872/pu/img/aEMd63IZzfZH6Uyv.jpg;;in;DKI Jakarta, Indonesia;2;27;110;https://x.com/JhonSitorus_18/status/1864142370289405977;1,10246E+18;JhonSitorus_18
1,86545E+18;Sat Dec 07 17:29:40 +0000 2024;1571;YILIN KAZANANI: YALIN Beyfendilik kazandı resmen 20. Yılına özel stadyum konseri Binlerce kişilik konserler En son 6 gün üst üste açıkhavada sold out konser Kendisiyle gurur duyuyor olmalı Duymuyorsa da bir an önce duymalı Helal Olsun Yalın https://t.co/wNQBkypdyi;1,86545E+18;https://pbs.twimg.com/amplify_video_thumb/1813134921327673344/img/t0WB8l9WqCSPJQhu.jpg;;tr;Adana, Türkiye;13;25;36;https://x.com/taylan778/status/1865448607287066758;8,97813E+17;taylan778
1,86543E+18;Sat Dec 07 16:09:03 +0000 2024;342;Pov masuk venue 19.50 konser mulai 20.00 coba semua konser begini #DEANTRBL #DEANTabberID #DEANwithTabberinJakarta https://t.co/ZzBXaV1Bby;1,86543E+18;https://pbs.twimg.com/ext_tw_video_thumb/1865428240783044608/pu/img/gGuL0yIPnVVsAJHC.jpg;;in;;30;7;72;https://x.com/kmgdrafts_/status/1865428316687311252;2900253804;kmgdrafts_
1,86494E+18;Fri Dec 06 07:50:46 +0000 2024;23;SHARING NOBAR 2024 BAEKHYUN CHRISTMAS FANMEETING &lt;;;;;;;;;;;
1,86638E+18;Tue Dec 10 07:19:43 +0000 2024;354;Taylor Swift yaklaşık iki yıl boyunca beş kıtada 150 den fazla konser verdiği Eras Turnesi'nden 2 milyar dolar kazandı. https://t.co/moCNkor0rl;1,86638E+18;https://pbs.twimg.com/media/Gea4va7WUAAYx2a.jpg;;tr;Türkiye;4;34;2;https://x.com/Darkwebhaber/status/1866382270992679286;1,0519E+18;Darkwebhaber
1,7867E+18;Sat May 04 09:57:11 +0000 2024;17093;-star konser bambam hari ini di Rajamangala gila bgt extended stagenya https://t.co/w7S1qGYQ1l;1,7867E+18;https://pbs.twimg.com/ext_tw_video_thumb/1786689837380370432/pu/img/YuMHz0lVE--aGxc1.jpg;;in;RULES DI LINK;1935;754;1851;https://x.com/starfess/status/1786696566742622400;1,21034E+18;starfess
1,8423E+18;Fri Oct 04 20:40:42 +0000 2024;16173;1 hafta önce İstanbul un göbeğinde 30 bin kişinin katılımıyla konser adı altında şeytanı ayin düzenlendi. Bugün ise 2 kız başları kesilerek öldürüldü. Katil evinin duvarlarına şeytani figürler çizmiş. Daha kaç kurban verilecek bu karanlık düzene? https://t.co/HlhRBZiSI1;1,8423E+18;https://pbs.twimg.com/amplify_video_thumb/1842303731917885440/img/i4h-FHq9GNNcsw2p.jpg;;tr;España🇪🇸;542;1730;2729;https://x.com/tugberk37/status/1842303858011463868;1,63771E+18;tugberk37
1,807E+18;Sat Jun 29 10:39:02 +0000 2024;25144;star suho &amp;;;;;;;;;;;
1,85389E+18;Tue Nov 05 19:51:03 +0000 2024;14766;Mansur Yavaş ın ödediği konser ücretleri: Mor ve Ötesi Konseri- 71 milyon 520 bin TL Ebru Gündeş Konseri- 69 milyon TL Tan Taşçı Konseri- 10 milyon 300 bin TL Deprem hazırlığında Kentsel dönüşüm için paramız yok. diyen CHP li başkanlar parayı konserler için buldu https://t.co/qYiCHLUFtx;1,85389E+18;https://pbs.twimg.com/amplify_video_thumb/1853887699179978753/img/ttvkZ-dFUDEksuWF.jpg;;tr;Türkiye;308;1600;3400;https://x.com/sdarslnn/status/1853887775780618360;137801004;sdarslnn
1,84232E+18;Fri Oct 04 21:27:20 +0000 2024;10119;Bunları izletirin millete konser diye sonra ağzınızı yarım metre açıp teknofest'e laf söyleyin Sonra nemi oluyor İstanbul'da İki Genç Kızı Vahşice Katleden Semih Çelik Satanist çıkıyor https://t.co/z643YonyCF;1,84232E+18;https://pbs.twimg.com/ext_tw_video_thumb/1842315534404091904/pu/img/LfYpUbhK_TGjPRDm.jpg;;tr;İzmit, Kocaeli;113;659;2288;https://x.com/sabriamcaparodi/status/1842315590892921311;1,48018E+18;sabriamcaparodi
1,85135E+18;Tue Oct 29 19:53:22 +0000 2024;9966;Bizim belediyeler neden bu sanatçılara bu paraları ödüyor ? Sadece bana mı saçma geliyor ? Bu paralarla kaç öğrenciye burs verilir. Sanatçılarda bilet satıp konser versin. Belediyeler finanse etmek zorunda mı? Para almadan milli bayramlarda sahne alacak sanatçılar sanatçıdır. https://t.co/XkUy7eZIEe;1,85135E+18;https://pbs.twimg.com/amplify_video_thumb/1851351083307646976/img/sw_BzJgaOcxn6KW_.jpg;;tr;;120;821;1155;https://x.com/Pamuk_Miya/status/1851351642039554272;1,27047E+18;Pamuk_Miya
1,73027E+18;Thu Nov 30 16:53:52 +0000 2023;48424;KENAPA YA KONSER KPOP SEKARANG GABISA PAKAI STAGE SEBAGUS EXOLUXION INI???? sumpah . ini tuh bener bener stage terbagus kaya SEMUA ADIL https://t.co/xP9I0qcTE6;1,73027E+18;https://pbs.twimg.com/media/GAMmaTIaIAILK9_.jpg;;in;stay hydrate♡;2854;475;7626;https://x.com/queerisy/status/1730268922530898173;4891527996;queerisy
1,828E+18;Mon Aug 26 09:04:20 +0000 2024;5944;seru banget ya punya pasangan yang bisa jadi partner nonton konser cr harmoniousexpoofarts https://t.co/BJIXzDZ9AC;1,828E+18;https://pbs.twimg.com/ext_tw_video_thumb/1827995445496250368/pu/img/V8hEg7z0D7gmVOmE.jpg;;in;62;583;460;701;https://x.com/tyrectt/status/1827995482981027981;1,25542E+18;tyrectt
