"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1865194519567962473","Sat Dec 07 00:40:01 +0000 2024","1641","KALO PUNYA UANG PENGEN NONTON KONSER SIAPA? ","1865194519567962473","","","in","","1220","2217","72","https://x.com/cithetic/status/1865194519567962473","4701479259","cithetic"
"1866125148354457793","Mon Dec 09 14:18:00 +0000 2024","9097","hep birlikte sokağa dökülelim mi şebnem ferah konser ver diye","1866125148354457793","","","tr","İstanbul, Türkiye","27","29","242","https://x.com/mosyotaha/status/1866125148354457793","107676720","mosyotaha"
"1864269330458005781","Wed Dec 04 11:23:39 +0000 2024","2906","-jn ini gambaran jeno manggung pas konser solo *manifesting* https://t.co/H7YCvJcICn","1864269330458005781","https://pbs.twimg.com/amplify_video_thumb/1786357324036317184/img/EhhwIqIROjXkXDLf.jpg","","in","s.id/JenoFess ","27","7","598","https://x.com/JenoFess/status/1864269330458005781","1265551150960558081","JenoFess"
"1863510980006760818","Mon Dec 02 09:10:14 +0000 2024","707","Nct! Harga tiket konser nct 127 the unity vs the momentum sama the momentum lebih murah karna pajaknya turun. Lumayan buat penginapan semalem guys https://t.co/yYnlGt3HEv","1863510980006760818","https://pbs.twimg.com/media/GdyFXCHX0AAgsS9.jpg","","in","Tutor send MF:","76","18","102","https://x.com/nct_menfess/status/1863510980006760818","1275010241017462784","nct_menfess"
"1863548411804557631","Mon Dec 02 11:38:59 +0000 2024","275","FREEBIES STRAY KIDS WORLD TOUR &lt;dominATE Jakarta&gt; Hi STAY!!! Aku mau bagi-bagi freebies nih buat nanti pas konser tempat dan waktunya aku infoin di hari konser yaa Sampai ketemu nanti STAY!! ((RTs/likes are appreciated)) https://t.co/07CZnz4dLU","1863548411804557631","https://pbs.twimg.com/media/GdynZvTbgAAkndv.jpg","","in","jypnations","2","6","183","https://x.com/drunkenhippow/status/1863548411804557631","1706308403813928960","drunkenhippow"
"1864458537109426622","Wed Dec 04 23:55:29 +0000 2024","1309","WISHLIST DATE KM APA? - movie date - aquarium date - grocery date - pantai date - zoo date - konser date - isi sendiri","1864458537109426622","","","ro","Yogyakarta, Indonesia","387","838","110","https://x.com/gayung_aer/status/1864458537109426622","1488746780724383751","gayung_aer"
"1864706249473786111","Thu Dec 05 16:19:49 +0000 2024","1241","CHP'li Mudurnu Belediyesi'nden alacağını alamayan müteahhit yolu kapattıktan sonra kendisine soru soran kişiye güzel tespitte bulunmuş... Konser verirsem belki paramı alabilirim... https://t.co/TsFcPBkYxn","1864706249473786111","https://pbs.twimg.com/ext_tw_video_thumb/1864706216720465925/pu/img/8vX83sjxlh3MqhNx.jpg","","tr","İstanbul, Türkiye","12","22","446","https://x.com/ne_kadarolduTR/status/1864706249473786111","1242096525670572037","ne_kadarolduTR"
"1864270131985305643","Wed Dec 04 11:26:50 +0000 2024","59","Hallo KAEROT-deul my 1st time #svtmania mendekati MnG &amp; konser ayo kita berteman &amp; hype SVT bareng siapa tau nanti kita aju nicenya deketan pls cek carrd ku dulu ya https://t.co/RSJTCDnR9c [comment &amp; I'll follow u first] RT &amp; Like are appreciated https://t.co/8WImXpoXMl","1864270131985305643","https://pbs.twimg.com/tweet_video_thumb/Gd83uZLa0AE-g8_.jpg","","in","쿱정 ── 민운; hmpbc dni 💖🌸💕","28","26","64","https://x.com/__mine9yu/status/1864270131985305643","711546359468326912","__mine9yu"
"1865335038377689436","Sat Dec 07 09:58:24 +0000 2024","6223","Kaybedecek bir dakikamız yok diyen Halep Belediyesi özgürlüğün üstünden bir hafta geçmeden şehri imar etmeye başlamış. Bir konser düzenlese daha iyi olmaz mıydı? Hem halka da moral olurdu. https://t.co/Nq4mgXACOL","1865335038377689436","https://pbs.twimg.com/ext_tw_video_thumb/1865295849951019008/pu/img/d1qKdTXsCdyK-JV3.jpg","","tr","İstanbul, Türkiye","27","114","1125","https://x.com/ne_kadarolduTR/status/1865335038377689436","1242096525670572037","ne_kadarolduTR"
"1763901949299278270","Sat Mar 02 12:19:31 +0000 2024","6177","[] VCR di konser IU hari ini tampak aktor TAEHYUNG sedang bermain peran dengan JIEUN Taejoon &amp; Jihye happy wedding and be happy #방탄소년단 #BTS @BTS_twt https://t.co/LBt16EaLWz","1763901949299278270","https://pbs.twimg.com/ext_tw_video_thumb/1763896778494259200/pu/img/iPhenvTcjR8FN2MD.jpg","","in","forever seven","469","328","2213","https://x.com/ARMYTEAMIID/status/1763901949299278270","1133734878334279683","ARMYTEAMIID"
"1854945637588254745","Fri Nov 08 17:54:37 +0000 2024","5647","Mansur Yavaş konser harcamalarına açıklama getirmekte sınıfta kaldı Ama iktidar bizden daha çok harcıyor demek yerine bir haftadır kime ne ödendiğini açıkça anlatmalıydı. #TV100AnaHaber @tv100 https://t.co/m9pxzqB2Jp","1854945637588254745","https://pbs.twimg.com/amplify_video_thumb/1854945527575580672/img/UNc6AGQizeNG-2lk.jpg","","tr","","87","617","1108","https://x.com/kubrapc/status/1854945637588254745","61727202","kubrapc"
"1635446898583810049","Tue Mar 14 01:05:00 +0000 2023","29486","satu momen paling berkesan di konser [bp] kali ini? https://t.co/oRDjnI3Jdj","1635446898583810049","https://pbs.twimg.com/media/FrJFhUHaEAAQ9DM.jpg","","in","Indonesia","363","479","2786","https://x.com/blinkmf/status/1635446898583810049","1195178436450324482","blinkmf"
"1801372725241368961","Thu Jun 13 21:55:00 +0000 2024","55739","Hande Yener rektörlüğün engellerine rağmen kendi imkanlarıyla Bahar Şenliği yapan ODTÜ öğrencilerine özel ücretsiz konser verdi. https://t.co/Sj0lwtJKQQ","1801372725241368961","https://pbs.twimg.com/ext_tw_video_thumb/1801371181280321536/pu/img/SvoFdc6KvZs0H8or.jpg","","tr","Türkiye","343","424","1805","https://x.com/onediocom/status/1801372725241368961","407597071","onediocom"
"1842603328364282240","Sat Oct 05 16:30:42 +0000 2024","17452","Tehlikenin farkında mısınız? İstanbul un göbeğinde konser adı altında satanist ayinleri yapılıyor. Gençliği zehirleyip hayatlarını karartan bu tür organizasyonlara yetkililerin derhal müdahale etmesi lazım! @TCKulturTurizm https://t.co/qlSGfA6ArC","1842603328364282240","https://pbs.twimg.com/ext_tw_video_thumb/1842602361132371968/pu/img/esdUzEsqfPsT07-S.jpg","","tr","Osmanlı İmparatorluğu","214","1026","4700","https://x.com/misvakcaps/status/1842603328364282240","762349345530376194","misvakcaps"
"1842687982417162615","Sat Oct 05 22:07:05 +0000 2024","9844","İstanbul un göbeğinde konser adı altında satanist ayin yapılıyor ama kimsenin umrunda olmuyor! Müzik adı altında satanizm pompalanıyor gençler zehirleniyor ama kültür bakanlığı ve aile bakanlığı uyumaya devam etsin... Heeeey Sesim Geliyor Mu? https://t.co/1uCRFqU5Jj","1842687982417162615","https://pbs.twimg.com/amplify_video_thumb/1842687810030989312/img/Qam-NBjgmqO3Gm06.jpg","","tr","İstanbul, Türkiye","139","733","2336","https://x.com/MertArmagan53/status/1842687982417162615","2760302455","MertArmagan53"
"1732218042980155774","Wed Dec 06 01:58:59 +0000 2023","2603","New album + Mega world tour Cung yang pengen Dateng ke konser bp lagi Blinks! ️ https://t.co/3uvpyFHK7R","1732218042980155774","https://pbs.twimg.com/media/GAoTIVqakAAnh4r.jpg","","in","Indonesia","247","272","437","https://x.com/blinkmf/status/1732218042980155774","1195178436450324482","blinkmf"
"1784477441702113305","Sun Apr 28 06:59:10 +0000 2024","25916","Senangg bisa ikut serta di graduation concertnya ci shani terimakasih dukunganya untuk konser kemarin senang bisa bertemu kalian langsung https://t.co/lSxWdpWBUh","1784477441702113305","https://pbs.twimg.com/media/GMO8rXebsAAAJf1.jpg","","in","","116","470","2836","https://x.com/Delynn_JKT48/status/1784477441702113305","1725125435045163008","Delynn_JKT48"
"1764071249050042453","Sat Mar 02 23:32:15 +0000 2024","22273","Good morning lee bucin jongsuk yang dateng ke konser ayang iu tanpa masker stay strong my parents!!! : @./chatshirelore kdm https://t.co/7XoGuWK4zQ","1764071249050042453","https://pbs.twimg.com/media/GHs9cwhacAAQ93W.jpg","","tl","Rules 👇","473","375","1851","https://x.com/kdrama_menfess/status/1764071249050042453","1012588105591713793","kdrama_menfess"
"1751473847877140710","Sun Jan 28 05:14:40 +0000 2024","11808","setelah mikir panjang cari sepatu buat konser nanti cari yang nyaman &amp; enak dipake akhirnya mutusin beli onitsuka tiger california 78ex yang keluaran warna baru ini CAKEP BGT bener2 ringan &amp; empuk https://t.co/b7olPK7m1h","1751473847877140710","https://pbs.twimg.com/media/GE58LW5agAAWcC1.jpg","","in","BDG | JKT ","545","268","805","https://x.com/cloudysnowys/status/1751473847877140710","1087642639309070338","cloudysnowys"
"1670039245912969217","Sat Jun 17 12:02:38 +0000 2023","25602","nct! GUYSS MARK RENJUN KE KONSER BRUNO(cr. piqoedh1037) https://t.co/KV1MDtqwbN","1670039245912969217","https://pbs.twimg.com/media/Fy0r13lakAA2BB4.jpg","","in","Tutor send MF:","1028","806","2979","https://x.com/nct_menfess/status/1670039245912969217","1275010241017462784","nct_menfess"
"1809469189934961100","Sat Jul 06 06:07:27 +0000 2024","18817","Van da düzenlenen Kültür Yolu Festivali'nde konser veren Bengü konserini Ne Mutlu Türk'üm diyene sözleriyle bitirince orada bulunanlar tarafından plastik şişe yağmuruna tutuldu. https://t.co/jFOBpOlE4K","1809469189934961100","https://pbs.twimg.com/ext_tw_video_thumb/1809363698018054145/pu/img/X3aKrC46NVClfEm8.jpg","","tr","","1098","3634","1531","https://x.com/dailyturkist_/status/1809469189934961100","1731245137299222528","dailyturkist_"
"1864295224924655668","Wed Dec 04 13:06:33 +0000 2024","461","Spotify Wrapped HEDİYESİ!!! Wrapped sanatçı listenizinde Motive varsa sizi ilk arena konserine götürelim️ Bu tweet'in altına görselleri bekliyorum 10 kişi seçeceğiz (Konser yaklaşınca ayrı çekiliş de yapacağız.) https://t.co/o8FDxviaKb","1864295224924655668","https://pbs.twimg.com/tweet_video_thumb/Gd9On1bXgAAbtkf.jpg","","tr","Turkey","18","829","3","https://x.com/merkezihiphop/status/1864295224924655668","1040303614777065473","merkezihiphop"
"1838985176774230033","Wed Sep 25 16:53:27 +0000 2024","5496","SKANDAL! İsrail de defalarca konser verip Siyonistlerin sempatisini kazanan Özcan Deniz oynadığı Kızıl Goncalar dizisinde Bütün Tarikatlar ve Cemaatler Kapatılmalıdır diyor. Milyonlarca Cemaat mensunu olan vatandaşımız var bu sahneye neden tepki VERİLMİYOR! Cemaat adı https://t.co/m1a8aAwhSc","1838985176774230033","https://pbs.twimg.com/amplify_video_thumb/1838985094242910211/img/FPDTGWTe5MPxxIWI.jpg","","tr","España🇪🇸","247","2728","1237","https://x.com/tugberk37/status/1838985176774230033","1637713223276273664","tugberk37"
"1865144412747038722","Fri Dec 06 21:20:55 +0000 2024","160","İstanbul Kongre Merkezi nde konser veren Gülşen'in sahne tarzı sosyal medyada gündem oldu. https://t.co/Z65l0cBGHN","1865144412747038722","https://pbs.twimg.com/ext_tw_video_thumb/1865138515899478017/pu/img/zMJxlK86iDGHbg4C.jpg","","tr","","11","95","8","https://x.com/tntmedya/status/1865144412747038722","1032000341078953986","tntmedya"
"1865332925799239852","Sat Dec 07 09:50:00 +0000 2024","565","Hande Yener geçtiğimiz günlerde konser sonrası kalp krizi geçirerek hayatını kaybeden ekip arkadaşı Mustafa Kap ın fotoğrafını led ekrana yansıtarak Armağan şarkısını seslendirdi. 1 kişi eksiktik bu gece içimiz yanarak... https://t.co/sHb6nfUJum","1865332925799239852","https://pbs.twimg.com/ext_tw_video_thumb/1865330960054489088/pu/img/kFh2TBOvhcjBDvv2.jpg","","tr","Türkiye","1","3","13","https://x.com/onediocom/status/1865332925799239852","407597071","onediocom"
"1866063739121746110","Mon Dec 09 10:13:59 +0000 2024","315","Guns N' Roses Türkiye ye geliyor. Konser 2 Haziran'da İstanbul Tüpraş Stadyumu'nda gerçekleşecek. @gunsnroses https://t.co/fF05lA13i1","1866063739121746110","https://pbs.twimg.com/media/GeWXE99WkAAZYui.jpg","","tr","","28","13","8","https://x.com/longlivemetall/status/1866063739121746110","1224999147218132992","longlivemetall"
"1866406923471609962","Tue Dec 10 08:57:41 +0000 2024","55","konser [xavier x kiel] taekook bpkoo few tweets au https://t.co/31hOGAk3NK","1866406923471609962","https://pbs.twimg.com/media/GebPM8kbUAAZRXT.jpg","","in","read my au here👉🏻","0","1","2","https://x.com/flithaevks/status/1866406923471609962","1828796198532026368","flithaevks"
"1794644552533610725","Sun May 26 08:19:38 +0000 2024","18967","suho konser hari ini lagi ment ngomongin filosofi stuff gitu tbtb baekhyun teriak lo ngomong apesi?! bener bener star https://t.co/RW4iRLezAB","1794644552533610725","https://pbs.twimg.com/ext_tw_video_thumb/1794637039234932736/pu/img/ZmVyiTRt49eOqYJC.jpg","","in","RULES DI LINK","747","317","3881","https://x.com/starfess/status/1794644552533610725","1210342758029807616","starfess"
"1824750569782689893","Sat Aug 17 10:10:12 +0000 2024","18822","-star karina disuruh konser malah cosplay dewi yunanicantik sekaliii https://t.co/c7BBIHAekJ","1824750569782689893","https://pbs.twimg.com/media/GVLG1PqbcAAU4Pg.jpg","","in","RULES DI LINK","535","395","3129","https://x.com/starfess/status/1824750569782689893","1210342758029807616","starfess"
"1855101384624161202","Sat Nov 09 04:13:30 +0000 2024","16119","Dua lipa setelah gagal konser di Jakarta https://t.co/UlNUW4ckiY","1855101384624161202","https://pbs.twimg.com/ext_tw_video_thumb/1706143267870629888/pu/img/O-uXdrl6rBgGOcbp.jpg","","in","Belakang Nancafsu","280","341","1518","https://x.com/isishaki/status/1855101384624161202","1105824703891988482","isishaki"
"1863932563779129431","Tue Dec 03 13:05:28 +0000 2024","13","Halo braw! Sebentar lagi bakal ada konser anniversary JKT48 ke-13 dan pengumuman SSK. Buat kalian yang belum berkesempatan menonton langsung tenang aja karena UB48 mengadakan nobar dengan fun games berhadiah dan penampilan guest star Jadi yuk segera amankan tiketnya https://t.co/H7YsPLdkAg","1863932563779129431","https://pbs.twimg.com/media/Gd4EyaoWsAALG-f.jpg","","in","","2","1","7","https://x.com/mfs_ub/status/1863932563779129431","3281640667","mfs_ub"
"1866103378146943397","Mon Dec 09 12:51:30 +0000 2024","43","Kumpulan tips aman dan nyaman nonton konser di Jakarta - From All Fandom to All Fandom https://t.co/mkAQF6PMW1","1866103378146943397","https://pbs.twimg.com/tweet_video_thumb/GeW7ILtakAA4tF6.jpg","","in","","3","2","28","https://x.com/WarungMasBumi/status/1866103378146943397","1727196734101790720","WarungMasBumi"
"1817804445318885771","Mon Jul 29 06:08:47 +0000 2024","8040","Bentar lagi bikin konser sendiri https://t.co/ne2Vw8xipb","1817804445318885771","https://pbs.twimg.com/amplify_video_thumb/1817804381343088640/img/u_eqCFSnNIDVa8EV.jpg","","in","aspitasariayu@gmail.com","116","260","1419","https://x.com/ayyuaspita19/status/1817804445318885771","1114918612060360704","ayyuaspita19"
"1786995336990560361","Sun May 05 05:44:23 +0000 2024","5909","Konser siapa yang pengen kalian datengin setidaknya sekali seumur hidup? Me: NCT dream pengen liat live performance mereka yang kece parah ini -star https://t.co/BzN1wSYbIg","1786995336990560361","https://pbs.twimg.com/ext_tw_video_thumb/1786445405527650305/pu/img/AyM3Ykf7DS25DUvd.jpg","","in","RULES DI LINK","220","406","1012","https://x.com/starfess/status/1786995336990560361","1210342758029807616","starfess"
"1726501574858641703","Mon Nov 20 07:23:46 +0000 2023","6606","Polres Metro Jakarta Pusat mengungkap kasus penipuan modus jual beli tiket konser band Coldplay. Seorang perempuan bernama Ghisca Debora Aritonang (GDA) ditetapkan sebagai tersangka. &gt;&gt; https://t.co/5LXx2LPllN https://t.co/i5qAvrwTJO","1726501574858641703","https://pbs.twimg.com/media/F_XDq8fa4AAI3iL.jpg","","in","","486","512","980","https://x.com/detikcom/status/1726501574858641703","69183155","detikcom"
"1866184616563851694","Mon Dec 09 18:14:19 +0000 2024","4801","Rock müzik grubu Guns N'Roses 32 yıl aranın ardından Türkiye'de konser verecek. https://t.co/a0KFy5JMhr","1866184616563851694","https://pbs.twimg.com/media/GeYD1YmX0AAq3nk.jpg","","tr","Türkiye","174","125","94","https://x.com/bosunatiklama/status/1866184616563851694","1338186398600482816","bosunatiklama"
"1858903374701219994","Tue Nov 19 16:01:15 +0000 2024","15368","#SONDAKİKA TBMM de 2014 ten günümüze tüm belediyelerin konser harcamalarının araştırılmasına dair teklif AKP ve MHP oylarıyla reddedildi. https://t.co/LmPHNyFqnv","1858903374701219994","https://pbs.twimg.com/media/Gcwmw1WXQAEDLuM.jpg","","tr","Türkiye","150","504","2277","https://x.com/gusholderhaber/status/1858903374701219994","1024353990379745281","gusholderhaber"
"1842627743583740270","Sat Oct 05 18:07:43 +0000 2024","9255","İstanbul un göbeğinde konser adı altında satanist ayin yapılıyor ama kimsenin umrunda olmuyor! Sonra da bir satanist piç iki genç kızı parçalara ayırarak kanlı ritüel yapınca herkes şok oluyor! Ülkede moda müzik adı altında satanizm pompalanıyor gençler zehirleniyor ama https://t.co/xCSpWErIpm","1842627743583740270","https://pbs.twimg.com/amplify_video_thumb/1842627628546568192/img/3MWvhNG4vmANY4cC.jpg","","tr","Istanbul - Turkey","162","722","3033","https://x.com/Mehmetali_Onel/status/1842627743583740270","284996322","Mehmetali_Onel"
"1866447436991885756","Tue Dec 10 11:38:40 +0000 2024","16","Yedi gündür durmaksızın konser yol ve türlü hal Bu akşam Van dayım! Yine gel Biletler https://t.co/QcsqDE6uc9 https://t.co/uJWiVpltO8","1866447436991885756","https://pbs.twimg.com/ext_tw_video_thumb/1866447410592899072/pu/img/6JizP-NEg7aFBS92.jpg","","tr","İstanbul, Türkiye","0","1","0","https://x.com/ADogangonultas/status/1866447436991885756","739792806504468480","ADogangonultas"
"1711849185694130365","Tue Oct 10 21:00:25 +0000 2023","3461","Bu konser iptal edilmeli. https://t.co/u9KBwWX3PW","1711849185694130365","https://pbs.twimg.com/media/F8G1we3WQAArlpI.jpg","","tr","","54","410","1082","https://x.com/sevdaturkusev/status/1711849185694130365","156761609","sevdaturkusev"
"1863244237912911990","Sun Dec 01 15:30:18 +0000 2024","1754","-star WOY! BANGUN GA LU SEMUA? GFRIEND REUNI!!! WOY!!! RILIS SPECIAL ALBUM SAMA KONSER!!! GFRIEND https://t.co/zQ5tEimKQL","1863244237912911990","https://pbs.twimg.com/media/GduSwjKXgAAJM7W.jpg","","in","RULES DI LINK","22","54","385","https://x.com/starfess/status/1863244237912911990","1210342758029807616","starfess"
"1801586365957574707","Fri Jun 14 12:03:56 +0000 2024","13148","ODTÜ Konser Sonrası Olaylar #ODTÜ #Sopa #Aşk https://t.co/lYeQnNg1ae","1801586365957574707","https://pbs.twimg.com/amplify_video_thumb/1801586126240514050/img/y-OcmDPYW_6I-RXq.jpg","","tr","Istanbul / TURKEY","168","258","396","https://x.com/handeyener/status/1801586365957574707","156954768","handeyener"
"1724973135668375927","Thu Nov 16 02:10:18 +0000 2023","15748","Throwback September lalu pas konser smtown di GBK masuk gate bener2 setenang ini. Masih sempet makan dulu masih sempet sholat ashar &amp; maghrib dulu masih sempet pipis masih sempet terpukau dan wow wow dulu sblum duduk. Bener2 rapi aman nyaman tertib bahagia https://t.co/kmmUAZjPG2","1724973135668375927","https://pbs.twimg.com/amplify_video_thumb/1724972684893986816/img/3lw5IYhxNw-Yu656.jpg","","in","","674","331","2599","https://x.com/afrkml/status/1724973135668375927","978646566","afrkml"
"1863521169086816766","Mon Dec 02 09:50:43 +0000 2024","661","nct! Mau tanya dong boleh liat view cat 5 gak buat yg pernah konser di Indonesia arena? Sender baru pertama kali mau nonton konser dan budget nya ada di cat 5 https://t.co/19wtuATH6r","1863521169086816766","https://pbs.twimg.com/media/GdyOoHmXYAAdzMN.jpg","","in","Tutor send MF:","21","32","31","https://x.com/nct_menfess/status/1863521169086816766","1275010241017462784","nct_menfess"
"1644651298103652352","Sat Apr 08 10:40:00 +0000 2023","13143","[BP] OMG GUYSS JISOO BAWAIN FLOWER DI KONSER JAPAN https://t.co/x7ekqgP17I","1644651298103652352","https://pbs.twimg.com/media/FtL4rFZaEAAHQCw.jpg","","in","Indonesia","313","528","453","https://x.com/blinkmf/status/1644651298103652352","1195178436450324482","blinkmf"
"1725071737468121375","Thu Nov 16 08:42:07 +0000 2023","11577","langsung trauma bulenya konser di indo https://t.co/9eklbam28u","1725071737468121375","https://pbs.twimg.com/media/F_CvmagbkAAXNat.jpg","","in","대전","173","376","655","https://x.com/kegblgnunfaedh/status/1725071737468121375","1172167188800655360","kegblgnunfaedh"
"1621960797634318336","Sat Feb 04 19:56:03 +0000 2023","25279","Deritaku di Konser Dewa19 hari ini.. https://t.co/52xVT7ylw6","1621960797634318336","https://pbs.twimg.com/ext_tw_video_thumb/1621960680361582592/pu/img/NUzeYFPWOrzK1-cl.jpg","","in","Indonesia","1739","1026","5340","https://x.com/shitlicious/status/1621960797634318336","78226378","shitlicious"
"1838884293512511673","Wed Sep 25 10:12:35 +0000 2024","23419","5 kebutuhan primer gen z : sandang pangan papan kopi konser","1838884293512511673","","","in","GMT +7","701","471","8823","https://x.com/Azijik/status/1838884293512511673","875792932963364864","Azijik"
"1843588194128015395","Tue Oct 08 09:44:12 +0000 2024","20512","Tanyarl sender niatnya pengen ganti device tahun depan pilihan sender ada di Samsung S24 FE / iPhone SE 4 kira² mending yang mana ya? Yang butuh kamera untuk rekam video konser dan batre nya awet Ada rekomendasi HP lain mungkin di budget 8-12 jt an https://t.co/HM0XX6zE7s","1843588194128015395","https://pbs.twimg.com/media/GZW9sAaboAANCYP.jpg","","in","Indonesia","471","1094","744","https://x.com/tanyakanrl/status/1843588194128015395","1331650559518990336","tanyakanrl"
"1866151410523676730","Mon Dec 09 16:02:22 +0000 2024","16","Ges aku mau buat thread untuk STAY dan CARAT Mohon berhati-hati dengan instagram cincaaaahjastip atau jastipcincaaaah. Pelaku scam tiket konser kpop","1866151410523676730","","","in","Unknown","1","2","22","https://x.com/atikaumyn/status/1866151410523676730","222448517","atikaumyn"
"1864688720106164487","Thu Dec 05 15:10:09 +0000 2024","13903","dapet tiket konser jkt nih gratis dri membre nya wts","1864688720106164487","","","in","Jakarta Capital Region","17","455","633","https://x.com/AdelRevaaa/status/1864688720106164487","1148250023303401472","AdelRevaaa"
